Event	ID	Name			Wwise Object Path	Notes
	18063400	entrando_en_hall			\reclusion\dialegs\entrando_en_hall	
	148355399	te_tenemos_guardias			\reclusion\dialegs\te_tenemos_guardias	
	198708743	drone_motor			\reclusion\foleys\drone_motor	
	362316840	passos_caminar			\reclusion\foleys\passos_caminar	
	489061409	guardia_1_abuelo			\reclusion\dialegs\guardia_1_abuelo	
	955298854	c121			\reclusion\dialegs\c121	
	1043654203	sala_guardias_cocina			\reclusion\dialegs\sala_guardias_cocina	
	1233668454	passos_corre			\reclusion\foleys\passos_corre	
	1315500353	guardia_4_rascar_espalda			\reclusion\dialegs\guardia_4_rascar_espalda	
	1373724203	guardia_2_paliza			\reclusion\dialegs\guardia_2_paliza	
	1403540682	keyboard			\reclusion\foleys\keyboard	
	1447488131	drone_off			\reclusion\foleys\drone_off	
	1560169506	boss			\reclusion\dialegs\boss	
	1595257284	sala_boss			\reclusion\dialegs\sala_boss	
	2013887443	click_mouse			\reclusion\foleys\click_mouse	
	2187720620	musica_nivel_3			\reclusion\music\musica_nivel_3	
	2187720621	musica_nivel_2			\reclusion\music\musica_nivel_2	
	2187720622	musica_nivel_1			\reclusion\music\musica_nivel_1	
	2219767365	gritos_dolor_lola			\reclusion\dialegs\gritos_dolor_lola	
	2473644603	insultos_lola			\reclusion\dialegs\insultos_lola	
	2550763292	sniper			\reclusion\foleys\sniper	
	2659565010	fluerescent_light			\reclusion\foleys\fluerescent_light	
	2682326191	drone_on			\reclusion\foleys\drone_on	
	2684710179	gritos_dolor_guardias			\reclusion\dialegs\gritos_dolor_guardias	
	2689597464	guardia_3_dia_de_mierda			\reclusion\dialegs\guardia_3_dia_de_mierda	
	3157003241	test			\reclusion\music\test	
	3209361438	volver_atras_lola			\reclusion\dialegs\volver_atras_lola	
	3462283647	avistamientos_guardias			\reclusion\dialegs\avistamientos_guardias	
	3479756012	passos_sigilo			\reclusion\foleys\passos_sigilo	
	3485987344	sala_vis_a_vis_1			\reclusion\dialegs\sala_vis_a_vis_1	
	3485987347	sala_vis_a_vis_2			\reclusion\dialegs\sala_vis_a_vis_2	
	3621355951	a2_cinematica			\reclusion\dialegs\a2_cinematica	
	3788374456	sonido_ambiente_carcel			\reclusion\foleys\sonido_ambiente_carcel	
	3801406082	d12			\reclusion\dialegs\d12	
	3801406083	d13			\reclusion\dialegs\d13	
	3801406084	d14			\reclusion\dialegs\d14	
	3801406085	d15			\reclusion\dialegs\d15	
	3801406087	d17			\reclusion\dialegs\d17	
	3801406088	d18			\reclusion\dialegs\d18	
	3924709630	despues_de_matar			\reclusion\dialegs\despues_de_matar	
	3935774185	c16			\reclusion\dialegs\c16	
	3935774189	c12			\reclusion\dialegs\c12	
	3935774190	c11			\reclusion\dialegs\c11	
	4012403806	camaras_chispazos			\reclusion\foleys\camaras_chispazos	
	4022197025	al_intentar_bajar			\reclusion\dialegs\al_intentar_bajar	
	4255308924	abajo_en_hall_1			\reclusion\dialegs\abajo_en_hall_1	
	4255308927	abajo_en_hall_2			\reclusion\dialegs\abajo_en_hall_2	

Switch Group	ID	Name			Wwise Object Path	Notes
	2187720622	musica_nivel_1			\Default Work Unit\musica_nivel_1	

Switch	ID	Name	Switch Group			Notes
	544496509	calma	musica_nivel_1			
	997692211	ordinador	musica_nivel_1			
	1560169506	boss	musica_nivel_1			
	1853303301	c1	musica_nivel_1			
	1853303302	c2	musica_nivel_1			
	2460183230	fuig	musica_nivel_1			
	2749728541	compte	musica_nivel_1			
	3311862193	extra	musica_nivel_1			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	111521859	14ADW	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\14ADW_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c121\14ADW		82324
	116392036	16WA	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\16WA_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\d15\16WA		578368
	118166310	drone_motor	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\drone_motor_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\Foleys\drone_motor\drone_motor		358848
	123742478	12ADLO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\12ADLO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c12\12ADLO		209472
	125891575	GUARDIA RASCAR ESPALDA	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\GUARDIA RASCAR ESPALDA_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\guardia_4_rascar_espalda\GUARDIA RASCAR ESPALDA		884758
	131018792	24ADLO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\24ADLO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\sala_boss\24ADLO		156480
	134509480	17ADLO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\17ADLO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c121\17ADLO		118912
	151375512	musica_c11	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\musica_c11_4B8CC0C5.wem		\Actor-Mixer Hierarchy\reclusion\musica\musica_nivel_1\c1\musica_c11		21888536
	154652212	20LO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\20LO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c16\20LO		389888
	189788533	13ADLO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\13ADLO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c12\13ADLO		311616
	203301443	insulto_lola_9	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\insulto_lola_9_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\insultos_lola\insulto_lola_9		126664
	203757741	insulto_lola_4	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\insulto_lola_4_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\insultos_lola\insulto_lola_4		82364
	209132311	insulto_lola_8	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\insulto_lola_8_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\insultos_lola\insulto_lola_8		0
	213786686	passos2	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\passos2_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\Foleys\passos_caminar\passos2		59064
	229335519	VOLVER ATRAS	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\VOLVER ATRAS_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\volver_atras_lola\VOLVER ATRAS		322864
	231673087	12LO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\12LO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\d14\12LO		196660
	245480394	avistamiento_7	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\avistamiento_7_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\avistamientos_guardias\avistamiento_7		216206
	256005478	16ADW	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\16ADW_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c121\16ADW		212586
	264201675	insulto_lola_3	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\insulto_lola_3_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\insultos_lola\insulto_lola_3		119664
	281729272	21WA	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\21WA_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c16\21WA		576576
	288346177	alcatrazcinematica2albert	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\alcatrazcinematica2albert_4B8CC0C5.wem		\Actor-Mixer Hierarchy\reclusion\musica\musica_nivel_3\alcatrazcinematica2albert		2563628
	292212350	17ADW	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\17ADW_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c121\17ADW		989408
	294040929	avistamiento_5	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\avistamiento_5_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\avistamientos_guardias\avistamiento_5		0
	294404222	13ADW	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\13ADW_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c12\13ADW		2027328
	298767448	insulto_lola_7	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\insulto_lola_7_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\insultos_lola\insulto_lola_7		105164
	301803785	A1	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\A1_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\boss\A1		1085204
	320821539	17LO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\17LO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\d15\17LO		55088
	322792517	Alcatraz_Nivel 1_M1	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\Alcatraz_Nivel 1_M1_4B8CC0C5.wem		\Interactive Music Hierarchy\Default Work Unit\musica_test\calma_playlist\Alcatraz_Nivel 1_M1\Alcatraz_Nivel 1_M1		25401792
	326467571	PUTAS DUCHAS 1	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\PUTAS DUCHAS 1_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\a2_cinematica\PUTAS DUCHAS 1		1117404
	328307977	insulto_lola_1	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\insulto_lola_1_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\insultos_lola\insulto_lola_1		122264
	334403130	chispazos3	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\chispazos3_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\Foleys\camaras_chispazos\chispazos3		95204
	341577179	15ADLO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\15ADLO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c121\15ADLO		575040
	351720030	avistamiento_2	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\avistamiento_2_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\avistamientos_guardias\avistamiento_2		146674
	364547637	grito_2	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\2_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\gritos_dolor_lola\grito_2		107264
	374103117	passos5	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\passos5_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\Foleys\passos_caminar\passos5		55264
	384085299	insulto_lola_6	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\insulto_lola_6_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\insultos_lola\insulto_lola_6		88964
	389576689	19WA	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\19WA_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c16\19WA		1437632
	395274170	musica_c16	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\musica_c16_4B8CC0C5.wem		\Actor-Mixer Hierarchy\reclusion\musica\musica_nivel_1\c2\musica_c16		9984280
	399559430	avistamiento_4	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\avistamiento_4_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\avistamientos_guardias\avistamiento_4		148990
	416822417	TE TENEMOS 3	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\TE TENEMOS 3_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\te_tenemos_guardias\TE TENEMOS 3		270896
	419406652	1W	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\1W_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c11\1W		193056
	424964437	insulto_lola_5	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\insulto_lola_5_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\insultos_lola\insulto_lola_5		138064
	433499282	insulto_lola_11	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\insulto_lola_11_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\insultos_lola\insulto_lola_11		130064
	440982754	avistamiento_3	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\avistamiento_3_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\avistamientos_guardias\avistamiento_3		113468
	443600505	GUARDIA LASTIMA	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\GUARDIA LASTIMA_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\sala_vis_a_vis_2\GUARDIA LASTIMA		2302162
	472217988	4L	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\4L_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c11\4L		287808
	479355696	insulto_lola_2	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\insulto_lola_2_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\insultos_lola\insulto_lola_2		84964
	482922622	TE TENEMOS 1	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\TE TENEMOS 1_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\te_tenemos_guardias\TE TENEMOS 1		243576
	490810162	25ADLO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\25ADLO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\sala_boss\25ADLO		213056
	500390299	2L	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\2L_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c11\2L		264098
	504779822	sniper3	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\sniper3_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\Foleys\sniper\sniper3		191864
	532251822	D1	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\D1_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\boss\D1		759178
	535157446	13LO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\13LO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\d15\13LO		307744
	547504806	7WA	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\7WA_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\d12\7WA		479808
	560064995	18ADLO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\18ADLO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c121\18ADLO		143680
	566239681	Click Mouse	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\Click Mouse_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\Foleys\click_mouse\Click Mouse		40464
	573956825	passos3	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\passos3_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\Foleys\passos_caminar\passos3		48064
	577206812	14WA	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\14WA_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\d15\14WA		354048
	582412070	C2	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\C2_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\boss\C2		621524
	590234846	GUARDIA HALL 1	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\GUARDIA HALL 1_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\abajo_en_hall_1\GUARDIA HALL 1		437178
	605828487	15LO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\15LO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\d15\15LO		91712
	622926767	20ADLO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\20ADLO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\despues_de_matar\20ADLO		255040
	639639911	10WA	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\10WA_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\d13\10WA		582912
	646972843	sniper1	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\sniper1_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\Foleys\sniper\sniper1		219014
	649195679	6L	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\6L_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c11\6L		220714
	656747234	8LO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\8LO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\d12\8LO		173152
	678374583	grito_3	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\3_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\gritos_dolor_lola\grito_3		73664
	697859116	insulto_lola_10	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\insulto_lola_10_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\insultos_lola\insulto_lola_10		167664
	727274732	alcatrazcinematica1albert	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\alcatrazcinematica1albert_4B8CC0C5.wem		\Actor-Mixer Hierarchy\reclusion\musica\musica_nivel_3\alcatrazcinematica1albert		5117572
	735866572	18ADW	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\18ADW_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\entrando_al_hall\18ADW		664188
	751980399	DESPACITO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\DESPACITO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\sala_guardias_cocina\DESPACITO		344604
	757875902	18LO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\18LO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\d18\18LO		477568
	763354845	C1	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\C1_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\boss\C1		619914
	766959344	sniper2	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\sniper2_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\Foleys\sniper\sniper2		240664
	792022448	15ADW	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\15ADW_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c121\15ADW		302344
	853198485	16ADLO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\16ADLO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c121\16ADLO		257408
	861354335	chispazos2	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\chispazos2_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\Foleys\camaras_chispazos\chispazos2		83464
